Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature
EV088,03/02/21,,0,,0.72,,,,1.38,2.208,54.1
EV088,03/03/21,,7,,5.11,,,,16.73,26.768,48.6
EV088,03/04/21,,49,,14.25,,,,68.22,109.152,49.9
EV088,03/05/21,,55,,14.73,,,,70.14,112.224,56
EV088,03/06/21,,52,,15.41,,,,71.18,113.888,55.5
EV088,03/07/21,,33,,9.06,,,,43.91,70.256,54.6
EV088,03/08/21,,43,,15.19,,,,56.49,90.384,56.2
EV088,03/09/21,,0,,0,,,,30.26,48.416,51
EV088,03/10/21,,48,,16.54,,,,77.86,124.576,48.2
EV088,03/11/21,,35,,12.65,,,,52.62,84.192,45
EV088,03/12/21,,51,,13.71,,,,79.54,127.264,44
EV088,03/13/21,,42,,11.71,,,,63.69,101.904,49.7
EV088,03/14/21,,31,,10.1,,,,45.39,72.624,53.4
EV088,03/15/21,,35,,12.44,,,,49.16,78.656,49.6
EV088,03/16/21,,36,,15.3,,,,58.57,93.712,46.2
EV088,03/17/21,,56,,16.56,,,,79.71,127.536,50.4
EV088,03/18/21,,45,,13.95,,,,63.89,102.224,55
EV088,03/19/21,,41,,13.04,,,,60.69,97.104,56.1
EV088,03/20/21,,67,,14.12,,,,96.21,153.936,58
EV088,03/21/21,,65,,15.83,,,,80.16,128.256,55.5
EV088,03/22/21,,36,,11.17,,,,43.25,69.2,54
EV088,03/23/21,,33,,11.98,,,,50.71,81.136,54.6
EV088,03/24/21,,44,,14.85,,,,59.75,95.6,59.2
EV088,03/25/21,,53,,15.33,,,,74.63,119.408,53.7
EV088,03/26/21,,40,,12.13,,,,55.84,89.344,54
EV088,03/27/21,,49,,15.19,,,,70.85,113.36,57.6
EV088,03/28/21,,46,,13.68,,,,50.82,81.312,63.9
EV088,03/29/21,,39,,13.19,,,,44.91,71.856,63.2
EV088,03/30/21,,32,,11.88,,,,43.74,69.984,63.6
EV088,03/31/21,,57,,16.73,,,,72.88,116.608,64.2
EV088,04/01/21,,61,,16.22,,,,72.62,116.192,63.7
EV088,04/02/21,,51,,16.01,,,,65.23,104.368,63.4
EV088,04/03/21,,44,,11.7,,,,56.51,90.416,63.3
EV088,04/04/21,,15,,4.63,,,,19.06,30.496,64.5
EV088,04/05/21,,31,,9.56,,,,52.35,83.76,62.2
EV088,04/06/21,,30,,11.62,,,,43.33,69.328,61
EV088,04/07/21,,53,,15.08,,,,73.26,117.216,64.2
EV088,04/08/21,,49,,12.9,,,,78.46,125.536,63.6
EV088,04/09/21,,1,,0.62,,,,1.33,2.128,64.5
EV088,04/10/21,,56,,14.02,,,,75.53,120.848,63.7
EV088,04/11/21,,26,,10.67,,,,40.9,65.44,63.2
EV088,04/12/21,,16,,7.06,,,,23.04,36.864,60.2
EV088,04/13/21,,45,,14.03,,,,61.46,98.336,58.5
EV088,04/14/21,,51,,13.64,,,,70.4,112.64,57
EV088,04/15/21,,44,,16.04,,,,65.2,104.32,57.2
EV088,04/16/21,,33,,10.35,,,,45.41,72.656,59
EV088,04/17/21,,35,,9.72,,,,43.68,69.888,62
EV088,04/18/21,,33,,10.55,,,,44.43,71.088,65
EV088,04/19/21,,24,,7.09,,,,28.64,45.824,67.9
EV088,04/20/21,,48,,16.73,,,,63.72,101.952,63.3
EV088,04/21/21,,44,,14.29,,,,56.76,90.816,58.3
EV088,04/22/21,,39,,12.27,,,,54.91,87.856,57.5
EV088,04/23/21,,52,,15.45,,,,67.5,108,58.9
EV088,04/24/21,,40,,12.92,,,,50.63,81.008,59.6
EV088,04/25/21,,53,,12.15,,,,71.6,114.56,58.8
EV088,04/26/21,,29,,10.6,,,,39.79,63.664,55.8
EV088,04/27/21,,53,,14.2,,,,67.55,108.08,56.6
EV088,04/28/21,,61,,16.75,,,,78.23,125.168,61.1
EV088,04/29/21,,56,,13.22,,,,66.98,107.168,68
EV088,04/30/21,,41,,12.13,,,,62.17,99.472,74.5
EV088,05/01/21,,55,,15.56,,,,71.46,114.336,69
EV088,05/02/21,,41,,13.2,,,,51.92,83.072,61.3
EV088,05/03/21,,37,,12.31,,,,71.37,114.192,67.4
EV088,05/04/21,,38,,15.34,,,,47.89,76.624,70.3
EV088,05/05/21,,57,,16.22,,,,81.93,131.088,71.8
EV088,05/06/21,,61,,16.16,,,,70.31,112.496,65.7
EV088,05/07/21,,41,,14.33,,,,59.72,95.552,64
EV088,05/08/21,,48,,16.84,,,,59.86,95.776,65
EV088,05/09/21,,29,,10.46,,,,35.68,57.088,63.2
EV088,05/10/21,,47,,14.92,,,,72.5,116,62.8
EV088,05/11/21,,40,,12.02,,,,53.09,84.944,63.1
EV088,05/12/21,,41,,13.22,,,,52.38,83.808,66.8
EV088,05/13/21,,47,,15.46,,,,61.13,97.808,65.2
EV088,05/14/21,,32,,14.26,,,,43.18,69.088,62
EV088,05/15/21,,42,,15.63,,,,57.25,91.6,62.4
EV088,05/16/21,,38,,13.12,,,,49.52,79.232,59.5
EV088,05/17/21,,50,,15.6,,,,71.95,115.12,60.5
EV088,05/18/21,,49,,15.38,,,,70.49,112.784,64.9
EV088,05/19/21,,42,,15.8,,,,82.58,132.128,65.2
EV088,05/20/21,,61,,12.93,,,,83.4,133.44,63.3
EV088,05/21/21,,36,,14.03,,,,47.28,75.648,60.1
EV088,05/22/21,,44,,14.95,,,,54.26,86.816,59.1
EV088,05/23/21,,14,,7.25,,,,16.38,26.208,61.8
EV088,05/24/21,,31,,8.55,,,,34,54.4,70.2
EV088,05/25/21,,37,,14.06,,,,44.49,71.184,73.9
EV088,05/26/21,,38,,11.96,,,,42.74,68.384,72.1
EV088,05/27/21,,37,,13.86,,,,48.11,76.976,62.3
EV088,05/28/21,,41,,13.99,,,,36.63,58.608,65.5
EV088,05/29/21,,23,,10.6,,,,34.23,54.768,64.7
EV088,05/30/21,,14,,6.44,,,,18.3,29.28,66.2
EV088,05/31/21,,28,,9.96,,,,39.71,63.536,67.8
